Institute,Quota,Gender,Year,Academic_Program_Name,Closing_Rank,Opening_Rank,Seat_Type,PwD
539,19,0,1,2016,138,1211.0,1005.0,3,0
540,20,0,1,2016,8,2061.0,1423.0,1,0
541,20,0,1,2016,43,1704.0,1527.0,3,0
542,20,0,1,2016,95,1441.0,948.0,2,0
543,20,0,1,2016,95,53.0,53.0,2,0
544,20,0,1,2016,95,421.0,193.0,3,0
545,20,0,1,2016,138,892.0,657.0,1,0
546,20,0,1,2016,138,297.0,247.0,4,0
547,20,0,1,2016,152,975.0,814.0,4,0
548,23,0,1,2016,6,908.0,908.0,4,0
549,23,0,1,2016,77,76.0,76.0,2,0
550,23,0,1,2016,109,9484.0,7763.0,2,0
551,15,0,1,2016,121,138.0,62.0,4,0
552,15,0,1,2016,122,2623.0,1663.0,2,0
553,15,0,1,2016,122,853.0,407.0,3,0
554,15,0,1,2016,125,1952.0,1343.0,1,0
555,15,0,1,2016,126,2245.0,1579.0,1,0
556,15,0,1,2016,144,976.0,648.0,1,0
557,15,0,1,2016,160,762.0,762.0,4,0
558,15,0,1,2016,164,2927.0,2699.0,1,0
559,15,0,1,2016,164,47.0,47.0,1,1
560,10,0,1,2016,67,955.0,723.0,3,0
561,10,0,1,2016,107,4603.0,2674.0,2,0
562,14,0,1,2016,81,2767.0,1529.0,2,0
563,14,0,1,2016,137,25.0,25.0,2,0
564,14,0,1,2016,137,702.0,311.0,3,0
565,14,0,1,2016,138,603.0,292.0,1,0
566,16,0,1,2016,0,1364.0,884.0,1,0
567,16,0,1,2016,1,125.0,125.0,2,0
568,16,0,1,2016,48,2109.0,1496.0,3,0
569,16,0,1,2016,59,1465.0,633.0,1,0
570,16,0,1,2016,60,456.0,456.0,4,0
571,16,0,1,2016,103,1399.0,804.0,1,0
572,7,0,1,2016,59,1490.0,942.0,3,0
573,7,0,1,2016,84,699.0,653.0,3,0
574,7,0,1,2016,128,3123.0,2634.0,1,0
575,20,0,1,2016,138,464.0,237.0,3,0
576,23,0,1,2016,6,9502.0,6547.0,2,0
577,23,0,1,2016,76,563.0,423.0,4,0
578,23,0,1,2016,136,129.0,129.0,2,0
579,23,0,1,2016,138,648.0,402.0,4,0
580,23,0,1,2016,155,1057.0,917.0,4,0
581,15,0,1,2016,96,890.0,329.0,2,0
582,15,0,1,2016,97,55.0,55.0,2,0
583,15,0,1,2016,113,3456.0,2605.0,1,0
584,15,0,1,2016,125,1315.0,729.0,3,0
585,15,0,1,2016,97,764.0,450.0,1,0
586,15,0,1,2016,97,1320.0,915.0,2,0
587,15,0,1,2016,120,3442.0,2819.0,2,0
588,15,0,1,2016,138,71.0,71.0,2,0
589,15,0,1,2016,176,864.0,864.0,4,0
590,10,0,1,2016,129,1736.0,1460.0,3,0
591,14,0,1,2016,0,2988.0,1501.0,2,0
592,14,0,1,2016,64,6084.0,4814.0,2,0
593,16,0,1,2016,1,1582.0,1108.0,1,0
594,16,0,1,2016,50,2219.0,2023.0,3,0
595,16,0,1,2016,85,1212.0,663.0,2,0
596,16,0,1,2016,152,4391.0,2917.0,2,0
597,16,0,1,2016,161,5319.0,3515.0,2,0
598,16,0,1,2016,162,5870.0,5222.0,2,0
599,16,0,1,2016,162,1864.0,1636.0,3,0
600,16,0,1,2016,171,4116.0,1736.0,2,0
601,7,0,1,2016,84,394.0,332.0,4,0
602,7,0,1,2016,128,1859.0,1705.0,3,0
603,7,0,1,2016,128,969.0,96.0,4,0
604,19,0,1,2016,59,1605.0,1443.0,3,0
605,19,0,1,2016,67,7074.0,5776.0,2,0
606,19,0,1,2016,84,576.0,475.0,4,0
607,20,0,1,2016,76,127.0,90.0,3,0
608,20,0,1,2016,76,142.0,68.0,4,0
609,20,0,1,2016,84,1833.0,1108.0,2,0
610,20,0,1,2016,138,2426.0,1565.0,2,0
611,23,0,1,2016,7,2053.0,2048.0,3,0
612,23,0,1,2016,67,58.0,58.0,1,1
613,23,0,1,2016,95,5644.0,3852.0,2,0
614,23,0,1,2016,155,9530.0,7656.0,2,0
615,23,0,1,2016,157,8685.0,6529.0,2,0
616,15,0,1,2016,122,801.0,537.0,4,0
617,15,0,1,2016,126,869.0,869.0,4,0
618,15,0,1,2016,135,1386.0,1043.0,2,0
619,15,0,1,2016,138,198.0,54.0,4,0
620,15,0,1,2016,138,624.0,347.0,1,0
621,15,0,1,2016,157,527.0,412.0,4,0
622,15,0,1,2016,163,1638.0,1304.0,3,0
623,13,0,1,2016,76,103.0,103.0,2,0
624,14,0,1,2016,67,54.0,54.0,2,0
625,14,0,1,2016,64,3425.0,2734.0,1,0
626,14,0,1,2016,80,1065.0,245.0,4,0
627,16,0,1,2016,59,3012.0,1548.0,2,0
628,16,0,1,2016,59,18.0,18.0,1,1
629,16,0,1,2016,60,3258.0,2960.0,2,0
630,16,0,1,2016,68,1733.0,1418.0,1,0
631,16,0,1,2016,76,93.0,38.0,1,0
632,16,0,1,2016,77,108.0,108.0,3,0
633,16,0,1,2016,103,1008.0,422.0,3,0
634,16,0,1,2016,161,1835.0,894.0,3,0
635,7,0,1,2016,84,1360.0,1114.0,1,0
636,7,0,1,2016,128,6869.0,5248.0,2,0
637,19,0,1,2016,59,2744.0,2555.0,1,0
638,19,0,1,2016,84,2101.0,1340.0,1,0
639,19,0,1,2016,138,53.0,53.0,1,1
640,20,0,1,2016,43,1084.0,850.0,4,0
641,20,0,1,2016,76,482.0,294.0,2,0
642,20,0,1,2016,103,1353.0,976.0,3,0
643,20,0,1,2016,115,1078.0,1054.0,4,0
644,23,0,1,2016,7,412.0,412.0,4,0
645,23,0,1,2016,59,2913.0,2395.0,1,0
646,23,0,1,2016,67,1517.0,1018.0,3,0
647,23,0,1,2016,76,835.0,292.0,3,0
648,23,0,1,2016,99,875.0,665.0,4,0
649,23,0,1,2016,109,3624.0,2898.0,1,0
650,15,0,1,2016,113,2132.0,1759.0,3,0
651,15,0,1,2016,138,1560.0,622.0,2,0
652,15,0,1,2016,144,360.0,217.0,4,0
653,10,0,1,2016,84,2079.0,1393.0,2,0
654,10,0,1,2016,103,2022.0,1725.0,1,0
655,14,0,1,2016,0,799.0,482.0,3,0
656,13,0,1,2016,138,1198.0,811.0,3,0
657,14,0,1,2016,137,1.0,1.0,1,1
658,16,0,1,2016,67,1374.0,844.0,1,0
659,16,0,1,2016,102,2052.0,1402.0,1,0
660,16,0,1,2016,138,158.0,76.0,4,0
661,16,0,1,2016,162,2644.0,2474.0,1,0
662,16,0,1,2016,162,846.0,846.0,4,0
663,7,0,1,2016,59,152.0,152.0,2,0
664,7,0,1,2016,59,533.0,525.0,4,0
665,7,0,1,2016,67,5892.0,4607.0,2,0
666,7,0,1,2016,67,153.0,153.0,2,0
667,19,0,1,2016,67,447.0,376.0,4,0
668,20,0,1,2016,59,4017.0,2383.0,2,0
669,20,0,1,2016,59,1172.0,817.0,3,0
670,20,0,1,2016,95,261.0,111.0,4,0
671,20,0,1,2016,152,5856.0,4366.0,2,0
672,23,0,1,2016,77,924.0,858.0,3,0
673,23,0,1,2016,99,1721.0,1423.0,3,0
674,23,0,1,2016,155,2047.0,1777.0,3,0
675,15,0,1,2016,125,767.0,679.0,4,0
676,15,0,1,2016,138,277.0,88.0,3,0
677,15,0,1,2016,152,2141.0,1979.0,1,0
678,15,0,1,2016,153,4776.0,4414.0,2,0
679,15,0,1,2016,172,2139.0,138.0,3,0
680,10,0,1,2016,138,54.0,54.0,1,1
681,13,0,1,2016,84,2279.0,1730.0,1,0
682,13,0,1,2016,84,1168.0,860.0,3,0
683,14,0,1,2016,59,642.0,397.0,4,0
684,16,0,1,2016,48,3312.0,2790.0,1,0
685,16,0,1,2016,50,326.0,224.0,4,0
686,16,0,1,2016,68,4573.0,3604.0,2,0
687,16,0,1,2016,84,344.0,156.0,1,0
688,16,0,1,2016,103,910.0,746.0,4,0
689,16,0,1,2016,138,248.0,46.0,3,0
690,16,0,1,2016,153,5280.0,4242.0,2,0
691,16,0,1,2016,153,2411.0,2190.0,1,0
692,7,0,1,2016,84,2548.0,1645.0,2,0
693,19,0,1,2016,138,6284.0,4359.0,2,0
694,20,0,1,2016,8,3322.0,1938.0,2,0
695,20,0,1,2016,9,4381.0,2480.0,1,0
696,20,0,1,2016,59,128.0,128.0,2,0
697,20,0,1,2016,84,746.0,435.0,1,0
698,20,0,1,2016,114,2041.0,1841.0,3,0
699,20,0,1,2016,174,1953.0,1525.0,3,0
700,20,0,1,2016,175,1316.0,985.0,3,0
701,23,0,1,2016,59,8033.0,6288.0,2,0
702,23,0,1,2016,95,92.0,92.0,2,0
703,23,0,1,2016,95,2143.0,1382.0,1,0
704,15,0,1,2016,113,7242.0,5566.0,2,0
705,15,0,1,2016,120,879.0,675.0,4,0
706,15,0,1,2016,125,39.0,39.0,2,0
707,15,0,1,2016,144,520.0,321.0,3,0
708,10,0,1,2016,84,950.0,649.0,1,0
709,10,0,1,2016,84,247.0,216.0,4,0
710,10,0,1,2016,103,1354.0,1354.0,3,0
711,10,0,1,2016,138,3401.0,1430.0,2,0
712,13,0,1,2016,84,476.0,407.0,4,0
713,13,0,1,2016,138,621.0,424.0,4,0
714,14,0,1,2016,51,970.0,802.0,4,0
715,14,0,1,2016,67,641.0,459.0,3,0
716,14,0,1,2016,76,7.0,7.0,1,1
717,14,0,1,2016,170,3110.0,619.0,2,0
718,16,0,1,2016,60,1742.0,1510.0,1,0
719,16,0,1,2016,67,45.0,45.0,2,0
720,16,0,1,2016,85,552.0,353.0,3,0
721,16,0,1,2016,103,2274.0,1380.0,2,0
722,7,0,1,2016,59,5473.0,3960.0,2,0
723,19,0,1,2016,84,1130.0,861.0,3,0
724,19,0,1,2016,138,2225.0,1697.0,1,0
725,20,0,1,2016,8,1398.0,1015.0,3,0
726,20,0,1,2016,9,471.0,471.0,4,0
727,20,0,1,2016,43,6255.0,5417.0,2,0
728,20,0,1,2016,114,7825.0,6185.0,2,0
729,20,0,1,2016,103,839.0,837.0,4,0
730,20,0,1,2016,174,7531.0,5943.0,2,0
731,23,0,1,2016,67,7832.0,6274.0,2,0
732,23,0,1,2016,67,521.0,437.0,4,0
733,23,0,1,2016,77,3671.0,3526.0,2,0
734,23,0,1,2016,109,943.0,128.0,4,0
735,15,0,1,2016,158,6220.0,5606.0,2,0
736,15,0,1,2016,172,5558.0,3404.0,2,0
737,10,0,1,2016,59,5869.0,3903.0,2,0
738,10,0,1,2016,67,231.0,215.0,4,0
739,10,0,1,2016,138,629.0,302.0,3,0
740,14,0,1,2016,51,2907.0,1707.0,1,0
741,14,0,1,2016,59,29.0,29.0,1,1
742,14,0,1,2016,64,1881.0,1542.0,3,0
743,14,0,1,2016,67,3333.0,1571.0,2,0
744,14,0,1,2016,76,8.0,8.0,2,0
745,14,0,1,2016,76,55.0,21.0,4,0
746,14,0,1,2016,80,7469.0,5900.0,2,0
747,14,0,1,2016,84,28.0,28.0,2,0
748,14,0,1,2016,128,1390.0,883.0,3,0
749,14,0,1,2016,137,632.0,256.0,1,0
750,14,0,1,2016,138,23.0,23.0,2,0
751,14,0,1,2016,138,1394.0,841.0,2,0
752,14,0,1,2016,170,1512.0,1097.0,3,0
753,16,0,1,2016,68,86.0,86.0,2,0
754,16,0,1,2016,76,23.0,7.0,4,0
755,16,0,1,2016,139,503.0,303.0,3,0
756,16,0,1,2016,152,689.0,463.0,4,0
757,7,0,1,2016,67,259.0,235.0,4,0
758,19,0,1,2016,84,5518.0,3895.0,2,0
759,20,0,1,2016,9,10422.0,4778.0,2,0
760,20,0,1,2016,59,616.0,445.0,4,0
761,20,0,1,2016,67,101.0,79.0,2,0
762,20,0,1,2016,67,1429.0,1121.0,1,0
763,20,0,1,2016,152,120.0,32.0,2,0
764,20,0,1,2016,152,2589.0,2170.0,1,0
765,20,0,1,2016,174,1037.0,1.0,4,0
766,23,0,1,2016,59,1674.0,1484.0,3,0
767,23,0,1,2016,76,30.0,30.0,1,1
768,23,0,1,2016,77,1417.0,1008.0,1,0
769,23,0,1,2016,99,2723.0,2162.0,1,0
770,23,0,1,2016,103,3056.0,2864.0,1,0
771,23,0,1,2016,136,989.0,344.0,4,0
772,15,0,1,2016,97,389.0,230.0,3,0
773,15,0,1,2016,157,2639.0,1561.0,1,0
774,15,0,1,2016,125,3759.0,2420.0,2,0
775,15,0,1,2016,152,747.0,290.0,4,0
776,15,0,1,2016,160,3160.0,3000.0,1,0
777,15,0,1,2016,163,5538.0,3609.0,2,0
778,15,0,1,2016,160,1733.0,1540.0,3,0
779,10,0,1,2016,76,879.0,418.0,2,0
780,10,0,1,2016,76,31.0,31.0,2,0
781,10,0,1,2016,84,31.0,31.0,1,1
782,10,0,1,2016,84,658.0,266.0,3,0
783,10,0,1,2016,103,4836.0,4255.0,2,0
784,10,0,1,2016,107,1505.0,530.0,3,0
785,14,0,1,2016,59,1373.0,1017.0,1,0
786,14,0,1,2016,67,1251.0,716.0,1,0
787,14,0,1,2016,76,5.0,5.0,3,1
788,14,0,1,2016,80,162.0,162.0,2,0
789,14,0,1,2016,84,9.0,9.0,1,1
790,14,0,1,2016,170,956.0,776.0,4,0
791,16,0,1,2016,59,442.0,372.0,4,0
792,16,0,1,2016,67,619.0,175.0,3,0
793,16,0,1,2016,85,80.0,80.0,2,0
794,16,0,1,2016,85,206.0,152.0,4,0
795,7,0,1,2016,67,2003.0,1838.0,1,0
796,19,0,1,2016,67,2391.0,1938.0,1,0
797,20,0,1,2016,43,2975.0,2527.0,1,0
798,20,0,1,2016,175,2083.0,1673.0,1,0
799,23,0,1,2016,7,3602.0,3363.0,1,0
800,23,0,1,2016,59,897.0,824.0,4,0
801,23,0,1,2016,67,2628.0,2298.0,1,0
802,15,0,1,2016,157,1560.0,1134.0,3,0
803,15,0,1,2016,158,494.0,494.0,4,0
804,10,0,1,2016,59,474.0,465.0,4,0
805,10,0,1,2016,59,1439.0,967.0,3,0
806,10,0,1,2016,76,430.0,184.0,1,0
807,10,0,1,2016,138,328.0,294.0,4,0
808,14,0,1,2016,0,1401.0,964.0,1,0
809,14,0,1,2016,0,15.0,15.0,1,1
810,14,0,1,2016,51,1903.0,1207.0,3,0
811,16,0,1,2016,0,46.0,46.0,1,1
812,16,0,1,2016,1,34.0,34.0,4,0
813,16,0,1,2016,50,9353.0,6570.0,2,0
814,16,0,1,2016,67,3703.0,1005.0,2,0
815,16,0,1,2016,77,6.0,6.0,3,1
816,16,0,1,2016,161,2475.0,1682.0,1,0
817,16,0,1,2016,171,926.0,926.0,3,0
818,7,0,1,2016,76,1032.0,571.0,1,0
819,7,0,1,2016,138,3658.0,2687.0,2,0
820,19,0,1,2016,67,1312.0,1101.0,3,0
821,19,0,1,2016,84,181.0,181.0,2,0
822,20,0,1,2016,59,57.0,57.0,1,1
823,20,0,1,2016,67,3917.0,1877.0,2,0
824,20,0,1,2016,67,39.0,39.0,1,1
825,20,0,1,2016,67,200.0,101.0,4,0
826,20,0,1,2016,84,32.0,32.0,1,1
827,20,0,1,2016,84,44.0,35.0,2,0
828,20,0,1,2016,103,2216.0,1604.0,1,0
829,20,0,1,2016,138,62.0,49.0,2,0
830,20,0,1,2016,175,622.0,534.0,4,0
831,23,0,1,2016,6,2169.0,1823.0,3,0
832,23,0,1,2016,84,6418.0,4273.0,2,0
833,23,0,1,2016,84,603.0,386.0,4,0
834,23,0,1,2016,95,1446.0,1007.0,3,0
835,23,0,1,2016,138,160.0,146.0,2,0
836,23,0,1,2016,159,3143.0,2400.0,1,0
837,23,0,1,2016,165,2646.0,1554.0,1,0
838,23,0,1,2016,159,1966.0,1528.0,3,0
839,23,0,1,2016,157,1718.0,1378.0,3,0
840,21,0,1,2016,67,2701.0,2438.0,1,0
841,0,0,1,2016,46,9137.0,7884.0,2,0
842,23,0,1,2016,157,2861.0,2008.0,1,0
843,23,0,1,2016,165,851.0,171.0,4,0
844,0,0,1,2016,58,2173.0,1929.0,3,0
845,0,0,1,2016,59,147.0,12.0,2,0
846,0,0,1,2016,76,772.0,500.0,2,0
847,0,0,1,2016,139,1565.0,1381.0,1,0
848,0,0,1,2016,147,2928.0,2251.0,1,0
849,9,0,1,2016,43,8000.0,5394.0,2,0
850,9,0,1,2016,43,1116.0,54.0,4,0
851,9,0,1,2016,67,1755.0,1471.0,1,0
852,9,0,1,2016,67,184.0,184.0,2,0
853,9,0,1,2016,103,159.0,159.0,2,0
854,2,0,1,2016,138,749.0,717.0,4,0
855,8,0,1,2016,84,1637.0,1279.0,3,0
856,8,0,1,2016,138,1497.0,1159.0,3,0
857,18,0,1,2016,84,2584.0,2133.0,1,0
858,12,0,1,2016,138,1695.0,1229.0,3,0
859,0,0,1,2016,45,8847.0,7282.0,2,0
860,0,0,1,2016,46,3650.0,3382.0,1,0
861,0,0,1,2016,46,2145.0,2017.0,3,0
862,0,0,1,2016,57,963.0,41.0,4,0
863,0,0,1,2016,138,52.0,52.0,1,1
864,0,0,1,2016,139,566.0,410.0,4,0
865,0,0,1,2016,157,8573.0,6028.0,2,0
866,9,0,1,2016,59,4657.0,3184.0,2,0
867,21,0,1,2016,138,5010.0,2995.0,2,0
868,9,0,1,2016,59,543.0,343.0,4,0
869,9,0,1,2016,95,667.0,439.0,3,0
870,21,0,1,2016,138,1036.0,717.0,3,0
871,9,0,1,2016,98,578.0,516.0,3,0
872,0,0,1,2016,45,1118.0,262.0,4,0
873,2,0,1,2016,76,1182.0,869.0,3,0
874,0,0,1,2016,59,35.0,35.0,1,1
875,8,0,1,2016,84,2961.0,2606.0,1,0
876,0,0,1,2016,59,694.0,512.0,4,0
877,18,0,1,2016,67,8648.0,7449.0,2,0
878,0,0,1,2016,77,437.0,336.0,3,0
879,22,0,1,2016,84,6568.0,4547.0,2,0
880,0,0,1,2016,91,3290.0,2648.0,2,0
881,12,0,1,2016,84,3245.0,3027.0,1,0
882,0,0,1,2016,130,1974.0,1886.0,3,0
883,0,0,1,2016,138,134.0,72.0,2,0
884,6,0,1,2016,76,77.0,77.0,2,0
885,0,0,1,2016,139,179.0,179.0,2,0
886,0,0,1,2016,147,1731.0,1500.0,3,0
887,0,0,1,2016,148,1889.0,1771.0,3,0
888,9,0,1,2016,67,5371.0,4087.0,2,0
889,9,0,1,2016,67,1012.0,734.0,3,0
890,9,0,1,2016,138,39.0,39.0,1,1
891,22,0,1,2016,67,550.0,536.0,4,0
892,6,0,1,2016,76,1170.0,832.0,3,0
893,6,0,1,2016,84,1687.0,1464.0,3,0
894,23,0,1,2016,165,7376.0,5286.0,2,0
895,0,0,1,2016,45,3606.0,3138.0,1,0
896,0,0,1,2016,59,5728.0,3808.0,2,0
897,0,0,1,2016,77,444.0,432.0,1,0
898,0,0,1,2016,138,371.0,280.0,4,0
899,0,0,1,2016,157,1875.0,1557.0,3,0
900,9,0,1,2016,43,44.0,44.0,2,0
901,22,0,1,2016,76,1593.0,1345.0,1,0
902,22,0,1,2016,138,2729.0,2419.0,1,0
903,12,0,1,2016,76,2534.0,1714.0,1,0
904,12,0,1,2016,138,3341.0,2577.0,1,0
905,6,0,1,2016,76,754.0,612.0,4,0
906,6,0,1,2016,138,42.0,42.0,2,0
907,6,0,1,2016,138,8478.0,6421.0,2,0
908,0,0,1,2016,57,3497.0,2988.0,1,0
909,0,0,1,2016,67,296.0,226.0,4,0
910,0,0,1,2016,77,12.0,12.0,1,1
911,0,0,1,2016,91,836.0,677.0,3,0
912,0,0,1,2016,91,570.0,552.0,4,0
913,0,0,1,2016,136,1464.0,1127.0,2,0
914,0,0,1,2016,138,844.0,599.0,3,0
915,0,0,1,2016,147,6969.0,5462.0,2,0
916,0,0,1,2016,147,1076.0,914.0,4,0
917,0,0,1,2016,169,3853.0,3739.0,1,0
918,9,0,1,2016,67,303.0,224.0,4,0
919,9,0,1,2016,76,29.0,29.0,2,0
920,8,0,1,2016,76,667.0,439.0,4,0
921,18,0,1,2016,84,714.0,680.0,4,0
922,18,0,1,2016,138,1487.0,1355.0,3,0
923,6,0,1,2016,76,2252.0,1351.0,1,0
924,0,0,1,2016,67,5185.0,3629.0,2,0
925,0,0,1,2016,76,246.0,135.0,3,0
926,0,0,1,2016,77,205.0,205.0,4,0
927,0,0,1,2016,84,315.0,244.0,4,0
928,0,0,1,2016,91,1313.0,1144.0,1,0
929,0,0,1,2016,94,1143.0,599.0,1,0
930,0,0,1,2016,139,744.0,654.0,3,0
931,0,0,1,2016,147,80.0,80.0,2,0
932,0,0,1,2016,148,2971.0,2706.0,1,0
933,0,0,1,2016,158,8852.0,7432.0,2,0
934,0,0,1,2016,169,446.0,260.0,4,0
935,9,0,1,2016,59,48.0,48.0,1,1
936,9,0,1,2016,98,19.0,19.0,1,1
937,9,0,1,2016,133,1251.0,726.0,2,0
938,9,0,1,2016,133,739.0,468.0,1,0
939,9,0,1,2016,138,317.0,260.0,4,0
940,2,0,1,2016,76,670.0,656.0,4,0
941,2,0,1,2016,84,8249.0,6478.0,2,0
942,8,0,1,2016,76,131.0,131.0,2,0
943,8,0,1,2016,84,6971.0,5503.0,2,0
944,8,0,1,2016,138,691.0,596.0,4,0
945,22,0,1,2016,67,8536.0,7101.0,2,0
946,22,0,1,2016,84,182.0,182.0,2,0
947,22,0,1,2016,138,169.0,169.0,2,0
948,21,0,1,2016,76,834.0,544.0,1,0
949,21,0,1,2016,84,3893.0,3163.0,2,0
950,0,0,1,2016,57,8712.0,5836.0,2,0
951,0,0,1,2016,76,410.0,241.0,1,0
952,0,0,1,2016,84,83.0,83.0,2,0
953,0,0,1,2016,105,6385.0,5095.0,2,0
954,0,0,1,2016,72,1925.0,1745.0,1,0
955,0,0,1,2016,136,735.0,538.0,3,0
956,0,0,1,2016,136,970.0,465.0,1,0
957,0,0,1,2016,136,854.0,492.0,4,0
958,0,0,1,2016,169,2234.0,2199.0,3,0
959,9,0,1,2016,138,3052.0,2249.0,2,0
960,2,0,1,2016,84,26.0,26.0,1,1
961,2,0,1,2016,84,742.0,548.0,4,0
962,2,0,1,2016,138,3015.0,2435.0,1,0
963,8,0,1,2016,76,5164.0,3003.0,2,0
964,18,0,1,2016,67,1645.0,1467.0,3,0
965,18,0,1,2016,76,664.0,663.0,4,0
966,22,0,1,2016,67,1518.0,1434.0,3,0
967,22,0,1,2016,84,2442.0,1590.0,1,0
968,22,0,1,2016,138,1377.0,1228.0,3,0
969,12,0,1,2016,76,1248.0,946.0,3,0
970,21,0,1,2016,76,495.0,265.0,4,0
971,23,0,1,2016,159,912.0,625.0,4,0
972,21,0,1,2016,84,1825.0,1439.0,1,0
973,0,0,1,2016,59,2370.0,1490.0,1,0
974,0,0,1,2016,77,880.0,778.0,2,0
975,0,0,1,2016,118,2001.0,1545.0,3,0
976,0,0,1,2016,158,3356.0,2885.0,1,0
977,0,0,1,2016,169,9873.0,8101.0,2,0
978,9,0,1,2016,59,1249.0,897.0,3,0
979,9,0,1,2016,103,1038.0,137.0,4,0
980,2,0,1,2016,84,2997.0,2559.0,1,0
981,2,0,1,2016,138,8379.0,6128.0,2,0
982,8,0,1,2016,138,7571.0,5594.0,2,0
983,18,0,1,2016,138,2722.0,2079.0,1,0
984,22,0,1,2016,67,2814.0,2645.0,1,0
985,12,0,1,2016,76,723.0,700.0,4,0
986,12,0,1,2016,138,8624.0,6683.0,2,0
987,12,0,1,2016,84,696.0,657.0,4,0
988,21,0,1,2016,67,7372.0,5382.0,2,0
989,0,0,1,2016,57,167.0,167.0,2,0
990,0,0,1,2016,57,2161.0,1607.0,3,0
991,0,0,1,2016,59,1521.0,921.0,3,0
992,0,0,1,2016,67,53.0,53.0,1,1
993,0,0,1,2016,72,6238.0,4996.0,2,0
994,0,0,1,2016,72,1184.0,1019.0,3,0
995,0,0,1,2016,84,670.0,457.0,3,0
996,0,0,1,2016,130,8275.0,6263.0,2,0
997,9,0,1,2016,43,3340.0,2691.0,1,0
998,2,0,1,2016,76,112.0,112.0,2,0
999,22,0,1,2016,76,5.0,5.0,1,1
1000,22,0,1,2016,84,760.0,632.0,4,0
1001,12,0,1,2016,138,781.0,698.0,4,0
1002,21,0,1,2016,76,581.0,361.0,3,0
1003,21,0,1,2016,139,6123.0,4742.0,2,0
1004,21,0,1,2016,139,630.0,630.0,4,0
1005,0,0,1,2016,46,1114.0,243.0,4,0
1006,0,0,1,2016,72,530.0,321.0,4,0
1007,0,0,1,2016,118,345.0,257.0,4,0
1008,0,0,1,2016,148,259.0,252.0,4,0
1009,0,0,1,2016,168,9805.0,8027.0,2,0
1010,9,0,1,2016,61,960.0,633.0,4,0
1011,9,0,1,2016,61,2635.0,2110.0,1,0
1012,9,0,1,2016,95,364.0,210.0,4,0
1013,9,0,1,2016,98,904.0,732.0,1,0
1014,9,0,1,2016,133,38.0,38.0,2,0
1015,18,0,1,2016,67,2978.0,2775.0,1,0
1016,18,0,1,2016,76,4981.0,2818.0,2,0
1017,18,0,1,2016,84,73.0,73.0,2,0
1018,18,0,1,2016,138,7381.0,5958.0,2,0
1019,22,0,1,2016,138,660.0,591.0,4,0
1020,12,0,1,2016,84,1702.0,1459.0,3,0
1021,6,0,1,2016,138,1668.0,1399.0,3,0
1022,0,0,1,2016,58,9383.0,8730.0,2,0
1023,0,0,1,2016,84,31.0,31.0,1,1
1024,0,0,1,2016,130,3235.0,2989.0,1,0
1025,0,0,1,2016,138,3800.0,2690.0,2,0
1026,0,0,1,2016,139,4036.0,2876.0,2,0
1027,0,0,1,2016,157,3246.0,2650.0,1,0
1028,0,0,1,2016,157,1115.0,773.0,4,0
1029,9,0,1,2016,61,6395.0,1890.0,2,0
1030,9,0,1,2016,76,186.0,91.0,3,0
1031,2,0,1,2016,138,1574.0,1210.0,3,0
1032,8,0,1,2016,76,1834.0,1312.0,1,0
1033,8,0,1,2016,76,1194.0,634.0,3,0
1034,8,0,1,2016,84,628.0,610.0,4,0
1035,23,0,1,2016,165,1646.0,1330.0,3,0
1036,18,0,1,2016,84,1387.0,1339.0,3,0
1037,22,0,1,2016,138,7165.0,5691.0,2,0
1038,12,0,1,2016,84,74.0,74.0,2,0
1039,6,0,1,2016,84,8299.0,6504.0,2,0
1040,21,0,1,2016,67,190.0,190.0,2,0
1041,21,0,1,2016,67,1284.0,1235.0,3,0
1042,21,0,1,2016,139,137.0,137.0,2,0
1043,0,0,1,2016,45,2158.0,2067.0,3,0
1044,0,0,1,2016,91,114.0,114.0,2,0
1045,0,0,1,2016,118,8781.0,7089.0,2,0
1046,0,0,1,2016,118,3518.0,3212.0,1,0
1047,0,0,1,2016,130,184.0,169.0,4,0
1048,0,0,1,2016,158,1770.0,1663.0,3,0
1049,9,0,1,2016,59,1.0,1.0,2,0
1050,9,0,1,2016,95,845.0,605.0,1,0
1051,9,0,1,2016,103,2469.0,1890.0,1,0
1052,9,0,1,2016,138,73.0,73.0,2,0
1053,18,0,1,2016,67,588.0,448.0,4,0
1054,18,0,1,2016,76,1076.0,909.0,3,0
1055,12,0,1,2016,76,6219.0,4743.0,2,0
1056,21,0,1,2016,67,425.0,381.0,4,0
1057,21,0,1,2016,76,1684.0,898.0,2,0
1058,21,0,1,2016,84,449.0,362.0,4,0
1059,21,0,1,2016,138,2071.0,1556.0,1,0
1060,21,0,1,2016,139,2120.0,2095.0,1,0
1061,0,0,1,2016,58,3665.0,3637.0,1,0
1062,0,0,1,2016,84,1145.0,713.0,1,0
1063,0,0,1,2016,94,2401.0,1539.0,2,0
1064,0,0,1,2016,94,873.0,451.0,3,0
1065,0,0,1,2016,138,1318.0,641.0,1,0
1066,0,0,1,2016,148,7921.0,5998.0,2,0
1067,0,0,1,2016,168,445.0,18.0,4,0
1068,9,0,1,2016,61,1389.0,1219.0,3,0
1069,9,0,1,2016,76,203.0,59.0,4,0
1070,9,0,1,2016,95,1873.0,1202.0,2,0
1071,9,0,1,2016,98,136.0,136.0,2,0
